Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-03-25,158.69000244140625,160.27999877929688,157.92999267578125,160.27999877929688,169800000,0.0,0.0
2009-03-26,159.69000244140625,162.27999877929688,158.4499969482422,162.22000122070312,222200000,0.0,0.0
2009-03-27,162.7100067138672,163.97999572753906,161.08999633789062,161.66000366210938,258400000,0.0,0.0
2009-03-30,161.88999938964844,162.63999938964844,156.1999969482422,156.22999572753906,188200000,0.0,0.0
2009-03-31,157.30999755859375,160.3300018310547,156.86000061035156,157.00999450683594,174200000,0.0,0.0
2009-04-01,158.02000427246094,161.22000122070312,156.24000549316406,160.4600067138672,211000000,0.0,0.0
2009-04-02,163.3000030517578,166.4499969482422,162.5500030517578,166.17999267578125,277800000,0.0,0.0
2009-04-03,167.64999389648438,168.36000061035156,165.86000061035156,167.11000061035156,240600000,0.0,0.0
2009-04-06,168.2100067138672,171.4199981689453,168.1699981689453,168.6199951171875,290200000,0.0,0.0
2009-04-07,168.3000030517578,169.13999938964844,166.41000366210938,168.33999633789062,241400000,0.0,0.0
2009-04-08,166.3000030517578,166.7100067138672,162.4600067138672,162.67999267578125,227400000,0.0,0.0
2009-04-09,164.1300048828125,169.72999572753906,163.83999633789062,169.47999572753906,331000000,0.0,0.0
2009-04-13,172.49000549316406,174.00999450683594,170.8699951171875,171.69000244140625,277800000,0.0,0.0
2009-04-14,173.55999755859375,174.0399932861328,169.5500030517578,172.02999877929688,295800000,0.0,0.0
2009-04-15,169.24000549316406,171.8699951171875,167.67999267578125,171.2100067138672,263600000,0.0,0.0
2009-04-16,174.25999450683594,176.1199951171875,171.4199981689453,171.72999572753906,270800000,0.0,0.0
2009-04-17,174.02999877929688,174.99000549316406,169.7100067138672,171.3300018310547,251600000,0.0,0.0
2009-04-20,172.5500030517578,173.0399932861328,169.0399932861328,172.3000030517578,183300000,0.0,0.0
2009-04-21,168.5800018310547,172.35000610351562,167.66000366210938,171.9600067138672,204200000,0.0,0.0
2009-04-22,173.27999877929688,175.11000061035156,171.86000061035156,174.39999389648438,291400000,0.0,0.0
2009-04-23,175.8800048828125,176.63999938964844,173.89999389648438,176.13999938964844,277400000,0.0,0.0
2009-04-24,176.30999755859375,176.99000549316406,172.75,174.1300048828125,237400000,0.0,0.0
2009-04-27,174.30999755859375,175.58999633789062,171.1999969482422,172.1300048828125,197800000,0.0,0.0
2009-04-28,172.69000244140625,174.0,167.13999938964844,167.24000549316406,223200000,0.0,0.0
2009-04-29,168.52999877929688,172.0800018310547,167.27999877929688,172.0800018310547,165200000,0.0,0.0
2009-04-30,174.0399932861328,177.3000030517578,173.5399932861328,176.0,274200000,0.0,0.0
2009-05-04,178.22999572753906,179.69000244140625,177.4600067138672,179.69000244140625,348400000,0.0,0.0
2009-05-06,179.75999450683594,181.02999877929688,177.8800048828125,178.82000732421875,332000000,0.0,0.0
2009-05-07,181.5200042724609,181.82000732421875,178.27000427246094,179.74000549316406,332600000,0.0,0.0
2009-05-08,179.5800018310547,181.07000732421875,178.33999633789062,181.0399932861328,260600000,0.0,0.0
2009-05-11,181.4199981689453,182.08999633789065,179.8800048828125,181.3500061035156,250000000,0.0,0.0
2009-05-12,180.2400054931641,180.83999633789065,178.72999572753906,179.72999572753906,235800000,0.0,0.0
2009-05-13,180.4600067138672,181.2700042724609,179.3699951171875,181.13999938964844,237700000,0.0,0.0
2009-05-15,178.08999633789062,178.9600067138672,177.08999633789062,177.8000030517578,259200000,0.0,0.0
2009-05-18,176.94000244140625,177.41000366210938,174.55999755859375,177.25999450683594,206800000,0.0,0.0
2009-05-19,181.3000030517578,182.8099975585937,180.6199951171875,182.759994506836,289000000,0.0,0.0
2009-05-20,182.75,184.009994506836,182.3999938964844,183.8000030517578,219000000,0.0,0.0
2009-05-21,183.0800018310547,183.259994506836,180.58999633789065,181.82000732421875,256000000,0.0,0.0
2009-05-22,179.69000244140625,182.6999969482422,178.86000061035156,179.00999450683594,242200000,0.0,0.0
2009-05-25,177.5800018310547,180.3099975585937,167.47000122070312,178.57000732421875,257336000000,0.0,0.0
2009-05-26,179.1199951171875,179.3000030517578,173.5,174.77000427246094,218000000,0.0,0.0
2009-05-27,177.6300048828125,178.25999450683594,173.47000122070312,173.75,252600000,0.0,0.0
2009-05-28,173.27999877929688,178.19000244140625,172.4199981689453,178.19000244140625,225400000,0.0,0.0
2009-05-29,178.16000366210938,178.97000122070312,176.4199981689453,178.6999969482422,217800000,0.0,0.0
2009-06-01,178.4199981689453,180.8999938964844,176.9199981689453,180.8999938964844,190000000,0.0,0.0
2009-06-02,183.63999938964844,183.7100067138672,180.3000030517578,180.47000122070312,224400000,0.0,0.0
2009-06-03,181.77999877929688,182.25,178.92999267578125,180.3099975585937,276200000,0.0,0.0
2009-06-04,179.5500030517578,179.75,175.35000610351562,175.75,230600000,0.0,0.0
2009-06-05,177.42999267578125,177.77000427246094,175.1199951171875,177.77000427246094,175600000,0.0,0.0
2009-06-08,177.64999389648438,180.0,176.8699951171875,177.6699981689453,176000000,0.0,0.0
2009-06-09,179.49000549316406,180.0,174.8699951171875,174.91000366210938,173000000,0.0,0.0
2009-06-10,176.00999450683594,180.9600067138672,175.52000427246094,180.9100036621093,184800000,0.0,0.0
2009-06-11,180.4900054931641,183.83999633789065,179.89999389648438,181.42999267578125,193400000,0.0,0.0
2009-06-12,182.7400054931641,183.72000122070312,181.22999572753903,182.69000244140625,144400000,0.0,0.0
2009-06-15,182.58999633789065,182.63999938964844,178.97000122070312,180.6600036621093,136800000,0.0,0.0
2009-06-16,178.27000427246094,180.32000732421875,177.5800018310547,178.8800048828125,151000000,0.0,0.0
2009-06-17,177.89999389648438,178.64999389648438,176.85000610351562,177.8000030517578,143900000,0.0,0.0
2009-06-18,177.55999755859375,178.33999633789062,174.89999389648438,175.5399932861328,134200000,0.0,0.0
2009-06-19,176.9600067138672,177.3800048828125,174.94000244140625,176.6300048828125,149400000,0.0,0.0
2009-06-22,176.4600067138672,179.11000061035156,176.1199951171875,179.02000427246094,124400000,0.0,0.0
2009-06-23,175.1699981689453,175.80999755859375,173.52000427246094,174.32000732421875,216800000,0.0,0.0
2009-06-24,174.9600067138672,176.0,173.22000122070312,175.0800018310547,166000000,0.0,0.0
2009-06-25,175.5,180.4600067138672,175.5,178.86000061035156,188800000,0.0,0.0
2009-06-26,180.0399932861328,180.4100036621093,178.4499969482422,179.27999877929688,145200000,0.0,0.0
2009-06-29,179.9199981689453,181.4199981689453,178.39999389648438,178.80999755859375,151400000,0.0,0.0
2009-06-30,180.6499938964844,181.6499938964844,178.69000244140625,178.99000549316406,184400000,0.0,0.0
2009-07-01,178.52999877929688,182.5,177.75,181.9499969482422,162600000,0.0,0.0
2009-07-02,182.9199981689453,182.9600067138672,180.8000030517578,181.8500061035156,163000000,0.0,0.0
2009-07-03,179.11000061035156,182.9199981689453,179.02000427246094,182.9199981689453,139000000,0.0,0.0
2009-07-06,182.77999877929688,185.0399932861328,182.3600006103516,184.5,140200000,0.0,0.0
2009-07-07,185.17999267578125,186.0200042724609,184.1999969482422,185.1100006103516,163800000,0.0,0.0
2009-07-08,183.8600006103516,184.72999572753903,182.27999877929688,184.72999572753903,152600000,0.0,0.0
2009-07-09,184.259994506836,186.509994506836,183.94000244140625,184.72000122070312,148000000,0.0,0.0
2009-07-10,185.2700042724609,185.42999267578125,182.83999633789065,184.5599975585937,121800000,0.0,0.0
2009-07-13,184.22999572753903,184.22999572753903,178.14999389648438,178.14999389648438,156600000,0.0,0.0
2009-07-14,181.1300048828125,181.3500061035156,178.33999633789062,179.42999267578125,136600000,0.0,0.0
2009-07-15,181.94000244140625,184.5800018310547,181.82000732421875,184.259994506836,135800000,0.0,0.0
2009-07-16,186.57000732421875,187.1499938964844,185.38999938964844,186.22000122070312,156600000,0.0,0.0
2009-07-17,187.6300048828125,187.9600067138672,186.2100067138672,187.1600036621093,114000000,0.0,0.0
2009-07-20,188.1100006103516,192.7700042724609,187.97000122070312,192.25,175600000,0.0,0.0
2009-07-21,193.6499938964844,194.72999572753903,192.47999572753903,193.6199951171875,179400000,0.0,0.0
2009-07-22,193.9600067138672,194.6000061035156,193.1000061035156,194.2899932861328,161400000,0.0,0.0
2009-07-23,194.4499969482422,195.6499938964844,192.92999267578125,194.3999938964844,196000000,0.0,0.0
2009-07-24,195.8999938964844,196.3099975585937,194.32000732421875,195.1300048828125,162000000,0.0,0.0
2009-07-27,196.22999572753903,198.9199981689453,195.47999572753903,198.07000732421875,185600000,0.0,0.0
2009-07-28,197.69000244140625,198.7700042724609,197.3999938964844,198.5200042724609,150400000,0.0,0.0
2009-07-29,198.19000244140625,198.97999572753903,197.19000244140625,198.2400054931641,196400000,0.0,0.0
2009-07-30,198.3999938964844,200.0200042724609,196.5599975585937,199.8800048828125,179200000,0.0,0.0
2009-07-31,200.8999938964844,203.3500061035156,200.07000732421875,202.9600067138672,195400000,0.0,0.0
2009-08-03,203.58999633789065,204.69000244140625,202.6699981689453,203.8099975585937,164100000,0.0,0.0
2009-08-04,205.27999877929688,206.6699981689453,203.0800018310547,204.1000061035156,200600000,0.0,0.0
2009-08-05,204.72000122070312,205.42999267578125,202.9600067138672,203.19000244140625,149800000,0.0,0.0
2009-08-06,202.58999633789065,204.8699951171875,201.3300018310547,203.7400054931641,146400000,0.0,0.0
2009-08-07,203.4100036621093,205.07000732421875,202.8600006103516,204.9499969482422,133600000,0.0,0.0
2009-08-10,206.1600036621093,206.5599975585937,204.2700042724609,204.7700042724609,130600000,0.0,0.0
2009-08-11,204.2100067138672,205.25,203.9100036621093,204.9600067138672,154800000,0.0,0.0
2009-08-12,203.8699951171875,203.94000244140625,201.009994506836,202.6699981689453,175400000,0.0,0.0
2009-08-13,204.5200042724609,205.1000061035156,202.4600067138672,202.4600067138672,181600000,0.0,0.0
2009-08-14,204.9199981689453,206.8000030517578,204.6000061035156,206.4600067138672,160600000,0.0,0.0
2009-08-17,205.97000122070312,205.97000122070312,199.7700042724609,200.5200042724609,158800000,0.0,0.0
2009-08-18,198.8800048828125,202.6000061035156,198.6600036621093,201.3300018310547,152800000,0.0,0.0
2009-08-19,201.77999877929688,203.6100006103516,201.0800018310547,201.0800018310547,151400000,0.0,0.0
2009-08-20,203.0200042724609,205.4100036621093,201.0399932861328,205.22000122070312,151800000,0.0,0.0
2009-08-21,206.0500030517578,207.3500061035156,203.92999267578125,206.259994506836,180600000,0.0,0.0
2009-08-24,209.42999267578125,210.92999267578125,209.17999267578125,210.6000061035156,193600000,0.0,0.0
2009-08-25,209.2700042724609,210.4100036621093,208.3800048828125,209.1199951171875,158600000,0.0,0.0
2009-08-26,209.7899932861328,210.8000030517578,209.0599975585937,210.6199951171875,141400000,0.0,0.0
2009-08-27,209.7400054931641,210.5200042724609,207.3600006103516,208.6199951171875,145000000,0.0,0.0
2009-08-28,210.4499969482422,211.07000732421875,208.5800018310547,209.7400054931641,160200000,0.0,0.0
2009-08-31,209.42999267578125,209.9900054931641,205.8000030517578,207.44000244140625,152400000,0.0,0.0
2009-09-01,207.5399932861328,212.1999969482422,206.25,211.88999938964844,142000000,0.0,0.0
2009-09-02,208.5500030517578,211.8500061035156,207.6300048828125,210.509994506836,181000000,0.0,0.0
2009-09-03,210.6000061035156,211.52999877929688,209.42999267578125,210.6000061035156,165600000,0.0,0.0
2009-09-04,211.9100036621093,211.9100036621093,208.32000732421875,209.8099975585937,174400000,0.0,0.0
2009-09-08,210.759994506836,211.7400054931641,210.0800018310547,211.3999938964844,176200000,0.0,0.0
2009-09-09,211.6999969482422,211.8600006103516,209.3099975585937,210.08999633789065,169000000,0.0,0.0
2009-09-10,211.08999633789065,214.9600067138672,210.7400054931641,214.9199981689453,200000000,0.0,0.0
2009-09-11,214.7700042724609,216.2899932861328,214.1600036621093,215.8099975585937,173800000,0.0,0.0
2009-09-14,215.8699951171875,215.9900054931641,212.5500030517578,213.4199981689453,163400000,0.0,0.0
2009-09-15,214.8999938964844,216.4100036621093,214.1600036621093,216.13999938964844,203200000,0.0,0.0
2009-09-16,217.0,222.07000732421875,216.9499969482422,220.52999877929688,179200000,0.0,0.0
2009-09-17,222.72999572753903,223.5399932861328,220.3000030517578,222.3099975585937,184200000,0.0,0.0
2009-09-18,222.1999969482422,224.75,221.77999877929688,222.33999633789065,172200000,0.0,0.0
2009-09-21,222.3500061035156,223.6999969482422,221.2700042724609,221.8500061035156,131800000,0.0,0.0
2009-09-22,222.72000122070312,225.6499938964844,222.57000732421875,225.2700042724609,154400000,0.0,0.0
2009-09-23,225.88999938964844,225.92999267578125,223.83999633789065,224.69000244140625,182600000,0.0,0.0
2009-09-24,223.8999938964844,225.17999267578125,220.57000732421875,222.3500061035156,166000000,0.0,0.0
2009-09-25,221.2400054931641,221.8999938964844,217.8300018310547,221.82000732421875,171000000,0.0,0.0
2009-09-28,219.88999938964844,220.8600006103516,218.52999877929688,219.6600036621093,129200000,0.0,0.0
2009-09-29,222.38999938964844,222.5500030517578,220.1600036621093,221.58999633789065,127800000,0.0,0.0
2009-09-30,221.509994506836,223.8800048828125,218.6600036621093,219.75,171400000,0.0,0.0
2009-10-01,220.8099975585937,221.5399932861328,213.9600067138672,215.94000244140625,147400000,0.0,0.0
2009-10-05,212.69000244140625,213.6300048828125,210.0200042724609,210.3800048828125,148200000,0.0,0.0
2009-10-06,212.19000244140625,213.08999633789065,208.22999572753903,209.25,146200000,0.0,0.0
2009-10-07,212.0,212.8600006103516,208.94000244140625,208.94000244140625,136600000,0.0,0.0
2009-10-08,210.3099975585937,211.0800018310547,208.0,211.009994506836,147800000,0.0,0.0
2009-10-09,211.97999572753903,215.8500061035156,210.8800048828125,215.57000732421875,122800000,0.0,0.0
2009-10-12,217.33999633789065,217.5500030517578,213.07000732421875,214.22999572753903,138400000,0.0,0.0
2009-10-13,213.5,215.009994506836,210.9199981689453,213.1000061035156,154600000,0.0,0.0
2009-10-14,215.13999938964844,216.5,214.2899932861328,215.8999938964844,117600000,0.0,0.0
2009-10-15,217.69000244140625,219.25,216.6199951171875,217.47000122070312,145800000,0.0,0.0
2009-10-16,217.0200042724609,218.77999877929688,214.4900054931641,214.9100036621093,133000000,0.0,0.0
2009-10-19,213.88999938964844,216.3699951171875,211.2400054931641,216.19000244140625,101000000,0.0,0.0
2009-10-20,218.3099975585937,218.6100006103516,216.1300048828125,217.52999877929688,121200000,0.0,0.0
2009-10-21,216.1300048828125,218.22000122070312,215.5500030517578,216.63999938964844,108800000,0.0,0.0
2009-10-22,214.32000732421875,216.1199951171875,212.1999969482422,213.25,110000000,0.0,0.0
2009-10-23,215.07000732421875,215.75,213.5399932861328,214.72999572753903,108000000,0.0,0.0
2009-10-26,213.8699951171875,218.2700042724609,213.7899932861328,217.4499969482422,105300000,0.0,0.0
2009-10-27,216.07000732421875,216.8800048828125,214.77999877929688,216.47000122070312,105000000,0.0,0.0
2009-10-28,216.3699951171875,216.8500061035156,210.19000244140625,211.02999877929688,117400000,0.0,0.0
2009-10-29,207.5,207.9499969482422,204.8300018310547,207.67999267578125,123000000,0.0,0.0
2009-10-30,210.3000030517578,210.3000030517578,206.8099975585937,206.8099975585937,94800000,0.0,0.0
2009-11-02,201.759994506836,205.72000122070312,201.759994506836,204.25,97200000,0.0,0.0
2009-11-03,204.4900054931641,204.92999267578125,202.9499969482422,203.1300048828125,80200000,0.0,0.0
2009-11-04,203.92999267578125,207.19000244140625,203.1300048828125,207.17999267578125,86200000,0.0,0.0
2009-11-05,205.57000732421875,206.1199951171875,203.33999633789065,203.5200042724609,77400000,0.0,0.0
2009-11-06,207.0,207.1300048828125,205.3800048828125,206.52999877929688,80600000,0.0,0.0
2009-11-09,207.2899932861328,209.4100036621093,206.67999267578125,207.2899932861328,86000000,0.0,0.0
2009-11-10,209.88999938964844,210.6499938964844,207.7899932861328,208.22999572753903,84600000,0.0,0.0
2009-11-11,209.4100036621093,210.0800018310547,207.22000122070312,210.0800018310547,76000000,0.0,0.0
2009-11-12,210.509994506836,211.1699981689453,206.6699981689453,206.6699981689453,105200000,0.0,0.0
2009-11-13,208.0,208.7700042724609,205.3800048828125,206.83999633789065,90600000,0.0,0.0
2009-11-16,207.6100006103516,209.8999938964844,206.1000061035156,209.8999938964844,101800000,0.0,0.0
2009-11-17,210.8600006103516,211.3000030517578,208.9199981689453,209.0,119200000,0.0,0.0
2009-11-18,210.5399932861328,212.8800048828125,210.2899932861328,211.5599975585937,112800000,0.0,0.0
2009-11-19,212.27999877929688,214.6199951171875,212.13999938964844,213.88999938964844,110800000,0.0,0.0
2009-11-20,212.8800048828125,214.5,212.6000061035156,213.759994506836,90800000,0.0,0.0
2009-11-23,214.1999969482422,215.2899932861328,212.6699981689453,213.72000122070312,84000000,0.0,0.0
2009-11-24,214.7899932861328,214.8699951171875,211.0399932861328,211.9199981689453,153600000,0.0,0.0
2009-11-25,212.17999267578125,213.13999938964844,210.92999267578125,212.6100006103516,78600000,0.0,0.0
2009-11-27,207.3999938964844,208.3699951171875,200.0599975585937,200.72999572753903,131800000,0.0,0.0
2009-11-30,203.8099975585937,206.6600036621093,203.8099975585937,204.75,103000000,0.0,0.0
2009-12-01,204.0200042724609,207.07000732421875,202.9900054931641,207.07000732421875,111400000,0.0,0.0
2009-12-02,208.82000732421875,210.97000122070312,208.4100036621093,210.25,107800000,0.0,0.0
2009-12-03,211.009994506836,213.3099975585937,210.5500030517578,213.3099975585937,99800000,0.0,0.0
2009-12-04,212.42999267578125,215.33999633789065,212.33999633789065,214.5,96400000,0.0,0.0
2009-12-07,215.6499938964844,216.07000732421875,214.5200042724609,215.5500030517578,97200000,0.0,0.0
2009-12-08,215.2400054931641,216.3999938964844,214.07000732421875,214.9100036621093,74400000,0.0,0.0
2009-12-09,213.3000030517578,215.8999938964844,212.47000122070312,215.75,107200000,0.0,0.0
2009-12-10,215.9499969482422,218.72999572753903,212.6999969482422,218.72999572753903,139200000,0.0,0.0
2009-12-11,218.259994506836,220.009994506836,216.8999938964844,218.7700042724609,106200000,0.0,0.0
2009-12-14,219.47999572753903,219.69000244140625,216.7700042724609,219.509994506836,111400000,0.0,0.0
2009-12-15,218.72000122070312,219.9900054931641,218.47999572753903,219.6000061035156,94800000,0.0,0.0
2009-12-16,219.6499938964844,220.22000122070312,217.6600036621093,219.32000732421875,91800000,0.0,0.0
2009-12-17,219.1699981689453,219.3300018310547,216.82000732421875,216.8999938964844,84800000,0.0,0.0
2009-12-18,215.82000732421875,217.3699951171875,214.69000244140625,216.67999267578125,85000000,0.0,0.0
2009-12-21,216.47000122070312,217.0800018310547,215.1300048828125,216.1999969482422,84600000,0.0,0.0
2009-12-22,217.7700042724609,218.0800018310547,216.6100006103516,217.8699951171875,95200000,0.0,0.0
2009-12-23,218.6600036621093,218.9499969482422,217.8099975585937,218.9499969482422,82400000,0.0,0.0
2009-12-24,219.1499938964844,222.6199951171875,218.8300018310547,221.6699981689453,103800000,0.0,0.0
2009-12-28,223.0399932861328,223.0599975585937,221.1600036621093,222.02999877929688,137000000,0.0,0.0
2009-12-29,220.57000732421875,221.6499938964844,218.9199981689453,220.33999633789065,89000000,0.0,0.0
2009-12-30,220.1000061035156,221.8600006103516,218.9900054931641,221.8600006103516,100400000,0.0,0.0
2010-01-04,221.6699981689453,223.4900054931641,221.6600036621093,223.4900054931641,86000000,0.0,0.0
2010-01-05,224.2400054931641,224.3999938964844,222.17999267578125,222.83999633789065,153200000,0.0,0.0
2010-01-06,223.8300018310547,224.9600067138672,223.5200042724609,224.6699981689453,170600000,0.0,0.0
2010-01-07,224.22999572753903,224.7700042724609,221.3099975585937,221.3099975585937,183400000,0.0,0.0
2010-01-08,222.6499938964844,222.8099975585937,219.1499938964844,222.6600036621093,157200000,0.0,0.0
2010-01-11,223.3099975585937,224.17999267578125,222.22999572753903,222.22999572753903,155400000,0.0,0.0
2010-01-12,222.5,223.38999938964844,220.8600006103516,223.0399932861328,121200000,0.0,0.0
2010-01-13,220.82000732421875,221.4600067138672,219.009994506836,219.1699981689453,116000000,0.0,0.0
2010-01-14,220.38999938964844,222.2400054931641,219.8800048828125,221.19000244140625,134100000,0.0,0.0
2010-01-15,222.3300018310547,223.69000244140625,221.1199951171875,223.2100067138672,157000000,0.0,0.0
2010-01-18,222.259994506836,225.19000244140625,221.2100067138672,224.3800048828125,156000000,0.0,0.0
2010-01-19,225.44000244140625,226.1000061035156,223.5500030517578,224.1300048828125,129400000,0.0,0.0
2010-01-20,225.8699951171875,225.97000122070312,223.8800048828125,224.8300018310547,171800000,0.0,0.0
2010-01-21,223.02999877929688,226.1600036621093,222.4100036621093,226.1600036621093,127200000,0.0,0.0
2010-01-22,222.58999633789065,223.8999938964844,218.22000122070312,220.67999267578125,154800000,0.0,0.0
2010-01-25,217.72000122070312,220.6499938964844,217.3699951171875,219.3300018310547,126000000,0.0,0.0
2010-01-26,219.08999633789065,219.4100036621093,213.5200042724609,214.88999938964844,130200000,0.0,0.0
2010-01-27,215.3800048828125,215.6300048828125,212.509994506836,213.0200042724609,120000000,0.0,0.0
2010-01-28,213.94000244140625,216.6499938964844,212.52999877929688,215.6699981689453,115800000,0.0,0.0
2010-01-29,212.7700042724609,213.6300048828125,209.3999938964844,210.33999633789065,113800000,0.0,0.0
2010-02-01,210.52999877929688,211.67999267578125,208.7700042724609,210.759994506836,104400000,0.0,0.0
2010-02-02,212.3600006103516,212.3600006103516,208.5500030517578,209.2700042724609,116400000,0.0,0.0
2010-02-03,211.759994506836,212.4499969482422,209.9900054931641,211.8600006103516,92600000,0.0,0.0
2010-02-04,211.82000732421875,212.44000244140625,210.7100067138672,211.72000122070312,89400000,0.0,0.0
2010-02-05,205.47999572753903,206.38999938964844,204.3099975585937,205.0599975585937,105400000,0.0,0.0
2010-02-08,204.6000061035156,204.8699951171875,202.69000244140625,203.3699951171875,85600000,0.0,0.0
2010-02-09,203.1699981689453,206.25,202.92999267578125,206.009994506836,100200000,0.0,0.0
2010-02-10,206.97999572753903,207.4100036621093,205.22999572753903,205.94000244140625,91800000,0.0,0.0
2010-02-11,206.5500030517578,210.1699981689453,206.4499969482422,209.72999572753903,98600000,0.0,0.0
2010-02-12,209.3500061035156,209.58999633789065,206.5599975585937,208.7400054931641,87200000,0.0,0.0
2010-02-16,208.2100067138672,210.83999633789065,207.7700042724609,209.72999572753903,72200000,0.0,0.0
2010-02-17,212.2400054931641,213.5599975585937,212.08999633789065,213.44000244140625,96400000,0.0,0.0
2010-02-18,213.8099975585937,213.97999572753903,212.1100006103516,212.5500030517578,79600000,0.0,0.0
2010-02-19,211.1199951171875,212.8500061035156,208.5599975585937,208.6999969482422,81600000,0.0,0.0
2010-02-23,213.2899932861328,213.67999267578125,211.6100006103516,213.4499969482422,78000000,0.0,0.0
2010-02-24,211.69000244140625,211.92999267578125,210.1100006103516,210.9199981689453,82800000,0.0,0.0
2010-02-25,211.8600006103516,212.1600036621093,206.8500061035156,207.5599975585937,78800000,0.0,0.0
2010-02-26,208.52999877929688,208.8600006103516,206.69000244140625,208.3600006103516,62000000,0.0,0.0
2010-03-02,210.9900054931641,212.1499938964844,210.5800018310547,211.44000244140625,89600000,0.0,0.0
2010-03-03,211.4199981689453,212.3999938964844,210.8099975585937,212.3600006103516,69200000,0.0,0.0
2010-03-04,212.75,213.6600036621093,211.1199951171875,211.9100036621093,71000000,0.0,0.0
2010-03-05,212.8699951171875,214.08999633789065,212.7899932861328,214.0500030517578,75200000,0.0,0.0
2010-03-08,216.7899932861328,217.8699951171875,216.3099975585937,217.72999572753903,110600000,0.0,0.0
2010-03-09,217.3999938964844,217.88999938964844,216.7400054931641,217.82000732421875,88600000,0.0,0.0
2010-03-10,217.8999938964844,218.07000732421875,216.6300048828125,217.82000732421875,96000000,0.0,0.0
2010-03-11,218.97999572753903,219.2899932861328,216.6499938964844,216.759994506836,145000000,0.0,0.0
2010-03-12,218.1100006103516,218.1699981689453,216.13999938964844,217.3500061035156,92600000,0.0,0.0
2010-03-15,217.52999877929688,218.1499938964844,214.6300048828125,215.4900054931641,83200000,0.0,0.0
2010-03-16,216.1499938964844,216.259994506836,214.5,215.25,129400000,0.0,0.0
2010-03-17,217.38999938964844,220.27999877929688,216.8300018310547,220.27999877929688,118000000,0.0,0.0
2010-03-18,219.69000244140625,220.8800048828125,219.0200042724609,219.0200042724609,109200000,0.0,0.0
2010-03-19,220.0500030517578,220.7700042724609,219.32000732421875,220.47999572753903,104800000,0.0,0.0
2010-03-22,219.3099975585937,219.72999572753903,217.3500061035156,218.5200042724609,99600000,0.0,0.0
2010-03-23,220.2700042724609,220.9499969482422,219.44000244140625,220.08999633789065,94800000,0.0,0.0
2010-03-24,221.7100067138672,222.02999877929688,219.72999572753903,220.08999633789065,95400000,0.0,0.0
2010-03-25,220.1100006103516,221.1300048828125,219.5800018310547,221.07000732421875,147400000,0.0,0.0
2010-03-26,220.3500061035156,222.6300048828125,219.8300018310547,222.25,96400000,0.0,0.0
2010-03-29,220.1100006103516,222.5500030517578,220.02999877929688,221.6000061035156,100800000,0.0,0.0
2010-03-30,223.4499969482422,223.5,221.6300048828125,222.47999572753903,102400000,0.0,0.0
2010-03-31,222.759994506836,223.1999969482422,221.0599975585937,221.5800018310547,111800000,0.0,0.0
2010-04-01,221.97999572753903,225.5800018310547,221.97999572753903,225.47000122070312,111800000,0.0,0.0
2010-04-02,226.02999877929688,226.77999877929688,225.27999877929688,226.69000244140625,125200000,0.0,0.0
2010-04-05,227.3699951171875,228.0200042724609,225.6100006103516,227.47999572753903,113500000,0.0,0.0
2010-04-06,228.6199951171875,228.63999938964844,226.4900054931641,227.509994506836,91800000,0.0,0.0
2010-04-07,227.3300018310547,227.82000732421875,226.6199951171875,227.3099975585937,109800000,0.0,0.0
2010-04-08,226.6600036621093,228.2700042724609,226.22000122070312,228.2700042724609,84600000,0.0,0.0
2010-04-09,228.33999633789065,228.759994506836,224.82000732421875,226.8099975585937,165000000,0.0,0.0
2010-04-12,227.5599975585937,227.94000244140625,224.13999938964844,224.58999633789065,111600000,0.0,0.0
2010-04-13,225.2100067138672,225.47999572753903,222.92999267578125,224.69000244140625,83800000,0.0,0.0
2010-04-14,226.009994506836,228.0800018310547,226.009994506836,228.0800018310547,110000000,0.0,0.0
2010-04-15,229.5200042724609,229.83999633789065,227.1300048828125,229.1699981689453,136400000,0.0,0.0
2010-04-16,228.8300018310547,229.1100006103516,226.2100067138672,227.69000244140625,93000000,0.0,0.0
2010-04-19,224.1699981689453,225.759994506836,223.0399932861328,223.6499938964844,89000000,0.0,0.0
2010-04-20,224.97999572753903,225.69000244140625,224.1499938964844,225.1300048828125,86800000,0.0,0.0
2010-04-21,226.82000732421875,229.2400054931641,226.72000122070312,229.08999633789065,110600000,0.0,0.0
2010-04-22,227.6000061035156,228.0200042724609,226.19000244140625,227.759994506836,99400000,0.0,0.0
2010-04-23,228.9900054931641,229.0800018310547,226.6600036621093,227.3600006103516,93400000,0.0,0.0
2010-04-26,228.5,230.5399932861328,228.47000122070312,229.63999938964844,91600000,0.0,0.0
2010-04-27,229.0599975585937,230.1000061035156,228.1600036621093,229.27999877929688,97200000,0.0,0.0
2010-04-28,224.8099975585937,226.97999572753903,224.6100006103516,226.97999572753903,119400000,0.0,0.0
2010-04-29,227.5800018310547,227.5800018310547,224.97999572753903,226.1100006103516,122800000,0.0,0.0
2010-04-30,227.94000244140625,229.13999938964844,227.58999633789065,227.9499969482422,113600000,0.0,0.0
2010-05-03,227.0399932861328,227.72000122070312,223.6699981689453,225.1000061035156,109200000,0.0,0.0
2010-05-04,226.2899932861328,227.0,224.22000122070312,224.759994506836,122200000,0.0,0.0
2010-05-06,219.5599975585937,220.759994506836,218.72000122070312,220.2100067138672,130800000,0.0,0.0
